Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Date	Host Species	Country	State/Province	Flu Season	Strain Name	
PB1	CY044379	Yes	2	2301	H1N1	02/03/2008	IRD:Human	USA	Massachusetts	07-08	A/Boston/26/2008(H1N1)	
PB1	CY044538	Yes	2	2300	H1N1	02/04/2008	IRD:Human	USA	Massachusetts	07-08	A/Boston/27/2008(H1N1)	
PB1	CY080727	Yes	2	2335	H1N1	02/20/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/27/2009(H1N1)	
PB1	CY080735*	Yes	2	2338	H1N1	02/21/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/28/2009(H1N1)	
PB1	CY044546	Yes	2	2299	H3N2	02/06/2008	IRD:Human	USA	Massachusetts	07-08	A/Boston/29/2008(H3N2)	
PB1	CY080743	Yes	2	2326	H1N1	02/20/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/30/2009(H1N1)	
PB1	CY089787	Yes	2	2314	H1N1	02/20/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/32/2009	
PB1	CY044570	Yes	2	2280	H1N1	02/12/2008	IRD:Human	USA	Massachusetts	07-08	A/Boston/35/2008(H1N1)	
PB1	CY044578	Yes	2	2299	H3N2	02/13/2008	IRD:Human	USA	Massachusetts	07-08	A/Boston/36/2008(H3N2)	
PB1	CY044586	Yes	2	2280	H3N2	02/14/2008	IRD:Human	USA	Massachusetts	07-08	A/Boston/38/2008(H3N2)	
PB1	CY080783	Yes	2	2338	H1N1	02/25/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/38/2009(H1N1)	
PB1	CY089739	Yes	2	2309	H3N2	02/27/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/40/2009(H3N2)	
PB1	CY044634	Yes	2	2299	H3N2	02/19/2008	IRD:Human	USA	Massachusetts	07-08	A/Boston/45/2008(H3N2)	
PB1	CY089089	Yes	2	2314	H1N1	03/01/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/46/2009(H1N1)	
PB1	CY044650	Yes	2	2297	H3N2	02/20/2008	IRD:Human	USA	Massachusetts	07-08	A/Boston/47/2008(H3N2)	
PB1	CY080831	Yes	2	2300	H1N1	02/13/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/48/2009(H1N1)	
PB1	CY080847	Yes	2	2304	H1N1	02/13/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/51/2009(H1N1)	
PB1	CY089105	Yes	2	2314	H1N1	02/22/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/54/2009(H1N1)	
PB1	CY044706	No	2	2290	H3N2	02/24/2008	IRD:Human	USA	Massachusetts	07-08	A/Boston/56/2008(H3N2)	
PB1	CY044714	Yes	2	2278	H3N2	02/24/2008	IRD:Human	USA	Massachusetts	07-08	A/Boston/57/2008(H3N2)	
PB1	CY089209	Yes	2	2303	H1N1	10/22/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/594/2009(H1N1)	
PB1	CY089041	Yes	2	2314	H1N1	02/02/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/6/2009(H1N1)	
PB1	CY075530	Yes	2	2303	H1N1	11/02/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/606/2009(H1N1)	
PB1	CY089233	Yes	2	2303	H1N1	11/07/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/632/2009	
PB1	CY089241	Yes	2	2303	H1N1	11/09/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/633/2009	
PB1	CY089257	Yes	2	2303	H1N1	11/08/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/637/2009	
PB1	CY075554	Yes	2	2303	H1N1	11/12/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/648/2009(H1N1)	
PB1	CY075562	Yes	2	2303	H1N1	11/13/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/653/2009(H1N1)	
PB1	CY075570	Yes	2	2303	H1N1	11/13/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/655/2009(H1N1)	
PB1	CY075586	Yes	2	2303	H1N1	11/16/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/663/2009(H1N1)	
PB1	CY089281	Yes	2	2303	H1N1	11/16/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/665/2009	
PB1	CY089289	Yes	2	2303	H1N1	11/16/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/667/2009	
PB1	CY089297	Yes	2	2303	H1N1	11/16/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/670/2009	
PB1	CY089321	Yes	2	2303	H1N1	11/17/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/678/2009	
PB1	CY089337	Yes	2	2303	H1N1	11/17/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/683/2009	
PB1	CY089345	Yes	2	2303	H1N1	11/18/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/685/2009	
PB1	CY088591	Yes	2	2303	H1N1	11/21/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/694/2009	
PB1	CY088607	Yes	2	2303	H1N1	12/04/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/705/2009	
PB1	CY089747	Yes	2	2316	H3N2	04/01/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/73/2009	
PB1	CY089755	Yes	2	2316	H3N2	01/16/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/75/2009	
PB1	CY080608	Yes	2	2317	H1N1	01/30/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/80/2009	
PB1	CY080983	Yes	2	2300	H1N1	02/13/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/86/2009(H1N1)	
PB1	CY044474	Yes	2	2280	H3N2	02/27/2008	IRD:Human	USA	Massachusetts	07-08	A/Boston/9/2008(H3N2)	
PB1	CY111140	Yes	2	2314	H3N2	01/04/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA02/2011	
PB1	CY111148	Yes	2	2311	H3N2	01/03/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA03/2011	
PB1	CY111172	Yes	2	2312	H3N2	01/12/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA06/2011	
PB1	CY111228	Yes	2	2312	H3N2	01/13/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA10/2011	
PB1	CY111212	Yes	2	2303	H1N1	01/19/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA14/2011	
PB1	CY111268	Yes	2	2303	H1N1	02/01/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA22/2011(H1N1)	
PB1	CY111276	Yes	2	2312	H3N2	02/07/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA32/2011(H3N2)	
PB1	CY134511	Yes	2	2309	H3N2	02/10/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA36/2011	
PB1	CY134519	Yes	2	2312	H3N2	02/12/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA38/2011	
PB1	CY134527	Yes	2	2317	H1N1	02/12/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA39/2011	
PB1	CY111292*	Yes	2	2303	H1N1	02/11/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA40/2011(H1N1)	
PB1	CY134551	Yes	2	2274	H3N2	02/15/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA45/2011	
PB1	CY134575	Yes	2	2274	H1N1	02/17/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA49/2011	
PB1	CY111332	Yes	2	2314	H3N2	02/21/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA55/2011(H3N2)	
PB1	CY111340	Yes	2	2312	H3N2	02/23/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA57/2011(H3N2)	
PB1	CY111559	No	2	2312	H1N1	02/23/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA58/2011	
PB1	CY111348	Yes	2	2314	H3N2	02/24/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA61/2011(H3N2)	
PB1	CY111565	No	2	2311	H1N1	02/25/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA62/2011	
PB1	CY111396	Yes	2	2312	H3N2	02/26/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA64/2011(H3N2)	
PB1	CY111372	Yes	2	2314	H3N2	03/02/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA69/2011	
PB1	CY111380	Yes	2	2303	H1N1	03/03/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA70/2011	
PB1	CY111404	Yes	2	2303	H1N1	03/08/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA73/2011(H1N1)	
PB1	CY117595	Yes	2	2311	H3N2	03/09/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA74/2011(H3N2)	
PB1	CY111484	Yes	2	2311	H3N2	03/11/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA75/2011	
PB1	CY111436	Yes	2	2312	H3N2	03/16/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA80/2011	
PB1	CY111452	Yes	2	2312	H3N2	03/17/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA82/2011	
PB1	CY111476	Yes	2	2311	H3N2	04/25/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA87/2011	
PB1	CY125781	Yes	2	2274	H1N1	02/21/2012	IRD:Human	USA	Massachusetts	11-12	A/Boston/DOA90/2012	
PB1	CY125797	Yes	2	2304	H3N2	04/19/2012	IRD:Human	USA	Massachusetts	11-12	A/Boston/DOA94/2012	
PB1	CY043084	Yes	2	2274	H1N1	04/22/2009	IRD:Human	USA	California	08-09	A/Brawley/40081/2009(H1N1)	
PB1	CY120753	Yes	2	2317	H1N1	06/09/2011	IRD:Human	Brazil	-N/A-	-N/A-	A/Brazil/AVS08/2011	
PB1	CY120761	Yes	2	2316	H1N1	06/07/2011	IRD:Human	Brazil	-N/A-	-N/A-	A/Brazil/AVS11/2011	
PB1	DQ208310	No	2	2274	H1N1	1918	IRD:Human	USA	Alaska	-N/A-	A/Brevig Mission/1/1918(H1N1)	
PB1	CY035028	Yes	2	2299	H3N2	02/06/2007	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/10/2007(H3N2)	
PB1	CY121798	Yes	2	2309	H3N2	2010	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/11/2010	
PB1	HQ712181	No	2	2274	H1N1	08/28/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/2015/2009	
PB1	CY064972	Yes	2	2289	H1N1	07/01/2007	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/59/2007	
PB1	CY053220	Yes	2	2303	H1N1	05/22/2009	IRD:Human	USA	Texas	08-09	A/Brownsville/31H/2009(H1N1)	
PB1	CY053260	Yes	2	2303	H1N1	05/27/2009	IRD:Human	USA	Texas	08-09	A/Brownsville/36H/2009(H1N1)	
PB1	CY083541	Yes	2	2274	H1N1	11/10/2009	IRD:Human	Hungary	-N/A-	09-10	A/Budapest/WRAIR2393N/2009	
PB1	CY083557	Yes	2	2274	H1N1	12/04/2009	IRD:Human	Hungary	-N/A-	09-10	A/Budapest/WRAIR2411N/2009	
PB1	CY097970	Yes	2	2274	H1N1	01/18/2011	IRD:Human	Hungary	-N/A-	10-11	A/Budapest/WRAIR3789N/2011	
PB1	CY097978	Yes	2	2274	H1N1	01/18/2011	IRD:Human	Hungary	-N/A-	10-11	A/Budapest/WRAIR3789T/2011	
PB1	CY097986	Yes	2	2274	H1N1	01/27/2011	IRD:Human	Hungary	-N/A-	10-11	A/Budapest/WRAIR3794N/2011	
PB1	CY097994	Yes	2	2274	H1N1	01/27/2011	IRD:Human	Hungary	-N/A-	10-11	A/Budapest/WRAIR3794T/2011	
PB1	CY093868	Yes	2	2316	H4N8	10/25/2008	IRD:Human	USA	California	08-09	A/bufflehead/California/8522/2008	
PB1	CY129860	Yes	2	2317	H1N1	09/15/2010	IRD:Human	Australia	-N/A-	-N/A-	A/Cairns North/INS597/2010	
PB1	KC780736	Yes	2	2274	H1N1	03/04/2010	IRD:Human	USA	California	09-10	A/California/05/2010	
PB1	AY210019	No	2	2274	H2N2	1966	IRD:Human	USA	California	-N/A-	A/California/1/66(H2N2)	
PB1	CY028730	No	2	2297	H1N1	1978	IRD:Human	USA	California	-N/A-	A/California/45/1978(H1N1)	
PB1	CY090947	Yes	2	2312	H3N2	11/13/2003	IRD:Human	USA	California	03-04	A/California/NHRC0001/2003(H3N2)	
PB1	CY091019	Yes	2	2312	H3N2	11/30/2005	IRD:Human	USA	California	05-06	A/California/NHRC0001/2005(H3N2)	
PB1	CY092247	Yes	2	2312	H3N2	03/19/2007	IRD:Human	USA	California	06-07	A/California/NHRC0001/2007	
PB1	CY092886	Yes	2	2303	H1N1	01/28/2011	IRD:Human	USA	California	10-11	A/California/NHRC0001/2011	
PB1	CY091587	Yes	2	2311	H3N2	01/14/2011	IRD:Human	USA	California	10-11	A/California/NHRC0001/2011(H3N2)	
PB1	CY091435	Yes	2	2311	H3N2	02/07/2005	IRD:Human	USA	California	04-05	A/California/NHRC0002/2005(H3N2)	
PB1	CY091219	Yes	2	2311	H3N2	12/19/2003	IRD:Human	USA	California	03-04	A/California/NHRC0004/2003(H3N2)	
PB1	CY091515	Yes	2	2314	H3N2	11/02/2005	IRD:Human	USA	California	05-06	A/California/NHRC0004/2005(H3N2)	
PB1	CY091467	Yes	2	2311	H3N2	12/10/2003	IRD:Human	USA	California	03-04	A/California/NHRC0006/2003(H3N2)	
PB1	CY026321	Yes	2	2295	H1N1	02/20/2007	IRD:Human	USA	California	06-07	A/California/UR06-0374/2007(H1N1)	
PB1	CY026545	Yes	2	2295	H1N1	02/21/2007	IRD:Human	USA	California	06-07	A/California/UR06-0393/2007(H1N1)	
PB1	CY025379	Yes	2	2307	H1N1	02/26/2007	IRD:Human	USA	California	06-07	A/California/UR06-0435/2007(H1N1)	
PB1	CY041456	Yes	2	2285	H1N1	02/26/2007	IRD:Human	USA	California	06-07	A/California/UR06-0439/2007(H1N1)	
PB1	CY028465	Yes	2	2301	H1N1	02/26/2007	IRD:Human	USA	California	06-07	A/California/UR06-0442/2007(H1N1)	
PB1	CY028738	No	2	2307	H1N1	02/28/2007	IRD:Human	USA	California	06-07	A/California/UR06-0462/2007(H1N1)	
PB1	CY028473	Yes	2	2300	H1N1	03/08/2007	IRD:Human	USA	California	06-07	A/California/UR06-0552/2007(H1N1)	
PB1	CY066453	Yes	2	2303	H1N1	01/09/2010	IRD:Human	USA	California	09-10	A/California/VRDL1/2010(H1N1)	
PB1	CY063185	Yes	2	2299	H1N1	02/11/2010	IRD:Human	USA	California	09-10	A/California/VRDL10/2010(H1N1)	
PB1	CY063177	Yes	2	2303	H1N1	11/05/2009	IRD:Human	USA	California	09-10	A/California/VRDL102/2009(H1N1)	
PB1	CY066205	Yes	2	2303	H1N1	11/05/2009	IRD:Human	USA	California	09-10	A/California/VRDL103/2009(H1N1)	
PB1	CY055453	Yes	2	2303	H1N1	06/17/2009	IRD:Human	USA	California	08-09	A/California/VRDL11/2009(H1N1)	
PB1	CY066285	Yes	2	2303	H1N1	11/24/2009	IRD:Human	USA	California	09-10	A/California/VRDL113/2009(H1N1)	
PB1	CY066349	Yes	2	2303	H1N1	12/15/2009	IRD:Human	USA	California	09-10	A/California/VRDL121/2009(H1N1)	
PB1	CY066381	Yes	2	2303	H1N1	12/22/2009	IRD:Human	USA	California	09-10	A/California/VRDL125/2009(H1N1)	
PB1	CY066421	Yes	2	2303	H1N1	12/30/2009	IRD:Human	USA	California	09-10	A/California/VRDL130/2009(H1N1)	
PB1	CY066445	Yes	2	2303	H1N1	12/30/2009	IRD:Human	USA	California	09-10	A/California/VRDL133/2009(H1N1)	
PB1	CY064805	Yes	2	2314	H1N1	04/27/2009	IRD:Human	USA	California	08-09	A/California/VRDL134/2009(H1N1)	
PB1	CY064837	Yes	2	2314	H1N1	04/27/2009	IRD:Human	USA	California	08-09	A/California/VRDL140/2009(H1N1)	
PB1	CY064845	Yes	2	2314	H1N1	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL141/2009(H1N1)	
PB1	CY064885	Yes	2	2311	H3N2	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL147/2009(H3N2)	
PB1	CY070909	Yes	2	2314	H1N1	04/27/2009	IRD:Human	USA	California	08-09	A/California/VRDL150/2009(H1N1)	
PB1	CY070917	Yes	2	2314	H1N1	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL151/2009(H1N1)	
PB1	CY073851	Yes	2	2314	H1N1	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL167/2009(H1N1)	
PB1	CY068207	Yes	2	2311	H3N2	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL170/2009(H3N2)	
PB1	CY073859	Yes	2	2314	H1N1	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL175/2009(H1N1)	
PB1	CY068684	Yes	2	2311	H3N2	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL178/2009(H3N2)	
PB1	CY074097	Yes	2	2314	H1N1	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL186/2009(H1N1)	
PB1	CY068724	Yes	2	2311	H3N2	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL187/2009(H3N2)	
PB1	CY068231	Yes	2	2311	H3N2	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL188/2009(H3N2)	
PB1	CY074121	Yes	2	2314	H1N1	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL193/2009(H1N1)	
PB1	CY092359	Yes	2	2309	H3N2	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL197/2009	
PB1	CY074137	Yes	2	2314	H1N1	04/30/2009	IRD:Human	USA	California	08-09	A/California/VRDL200/2009(H1N1)	
PB1	CY068764	Yes	2	2311	H3N2	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL203/2009(H3N2)	
PB1	CY068772	Yes	2	2311	H3N2	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL204/2009(H3N2)	
PB1	CY068247	Yes	2	2314	H3N2	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL212/2009(H3N2)	
PB1	CY074169	Yes	2	2314	H1N1	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL213/2009(H1N1)	
PB1	CY074225	Yes	2	2314	H1N1	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL222/2009(H1N1)	
PB1	CY074241	Yes	2	2314	H1N1	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL224/2009(H1N1)	
PB1	CY074249	Yes	2	2314	H1N1	2009	IRD:Human	USA	California	-N/A-	A/California/VRDL225/2009(H1N1)	
PB1	CY073867	Yes	2	2314	H1N1	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL229/2009(H1N1)	
PB1	CY068263	Yes	2	2311	H3N2	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL230/2009(H3N2)	
PB1	CY074281	Yes	2	2314	H1N1	2009	IRD:Human	USA	California	-N/A-	A/California/VRDL232/2009(H1N1)	
PB1	CY068279	Yes	2	2311	H3N2	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL233/2009(H3N2)	
PB1	CY074297	Yes	2	2314	H1N1	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL236/2009(H1N1)	
PB1	CY074313	Yes	2	2314	H1N1	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL238/2009(H1N1)	
PB1	CY068295	Yes	2	2311	H3N2	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL247/2009(H3N2)	
PB1	CY068311	Yes	2	2311	H3N2	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL250/2009(H3N2)	
PB1	CY074361	Yes	2	2314	H1N1	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL252/2009(H1N1)	
PB1	CY068327	Yes	2	2311	H3N2	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL259/2009(H3N2)	
PB1	CY074393	No	2	2309	H1N1	04/25/2009	IRD:Human	USA	California	08-09	A/California/VRDL264/2009(H1N1)	
PB1	CY068367	Yes	2	2311	H3N2	04/01/2009	IRD:Human	USA	California	08-09	A/California/VRDL265/2009(H3N2)	
PB1	CY054817	Yes	2	2303	H1N1	06/27/2009	IRD:Human	USA	California	08-09	A/California/VRDL27/2009(H1N1)	
PB1	CY074417	Yes	2	2314	H1N1	04/30/2009	IRD:Human	USA	California	08-09	A/California/VRDL273/2009(H1N1)	
PB1	CY074425	Yes	2	2314	H1N1	04/30/2009	IRD:Human	USA	California	08-09	A/California/VRDL275/2009(H1N1)	
PB1	CY074441	Yes	2	2314	H1N1	04/30/2009	IRD:Human	USA	California	08-09	A/California/VRDL280/2009(H1N1)	
PB1	CY074457	Yes	2	2314	H1N1	04/30/2009	IRD:Human	USA	California	08-09	A/California/VRDL283/2009(H1N1)	
PB1	CY067959	Yes	2	2311	H3N2	04/30/2009	IRD:Human	USA	California	08-09	A/California/VRDL288/2009(H3N2)	
PB1	CY074489	Yes	2	2314	H1N1	04/30/2009	IRD:Human	USA	California	08-09	A/California/VRDL292/2009(H1N1)	
PB1	CY068447	Yes	2	2311	H3N2	04/30/2009	IRD:Human	USA	California	08-09	A/California/VRDL293/2009(H3N2)	
PB1	CY067235	Yes	2	2311	H3N2	05/07/2009	IRD:Human	USA	California	08-09	A/California/VRDL304/2009(H3N2)	
PB1	CY068471	Yes	2	2311	H3N2	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL308/2009(H3N2)	
PB1	CY068527	Yes	2	2311	H3N2	05/06/2009	IRD:Human	USA	California	08-09	A/California/VRDL318/2009(H3N2)	
PB1	CY074569	Yes	2	2314	H1N1	05/10/2009	IRD:Human	USA	California	08-09	A/California/VRDL326/2009(H1N1)	
PB1	CY067967	Yes	2	2311	H3N2	05/09/2009	IRD:Human	USA	California	08-09	A/California/VRDL328/2009(H3N2)	
PB1	CY068599	Yes	2	2313	H3N2	05/06/2009	IRD:Human	USA	California	08-09	A/California/VRDL333/2009(H3N2)	
PB1	CY068623	Yes	2	2311	H3N2	05/05/2009	IRD:Human	USA	California	08-09	A/California/VRDL336/2009(H3N2)	
PB1	CY067991	Yes	2	2311	H3N2	05/20/2009	IRD:Human	USA	California	08-09	A/California/VRDL342/2009(H3N2)	
PB1	CY068007	Yes	2	2311	H3N2	05/19/2009	IRD:Human	USA	California	08-09	A/California/VRDL344/2009(H3N2)	
PB1	CY068031	Yes	2	2311	H3N2	05/23/2009	IRD:Human	USA	California	08-09	A/California/VRDL351/2009(H3N2)	
PB1	CY092781*	No	2	2205	Mixed	05/27/2009	IRD:Human	USA	California	08-09	A/California/VRDL353/2009(mixed)	
PB1	CY074601	Yes	2	2314	H1N1	06/07/2009	IRD:Human	USA	California	08-09	A/California/VRDL358/2009(H1N1)	
PB1	CY089546	Yes	2	2311	H3N2	06/08/2009	IRD:Human	USA	California	08-09	A/California/VRDL359/2009(H3N2)	
PB1	CY054889	Yes	2	2303	H1N1	09/24/2009	IRD:Human	USA	California	08-09	A/California/VRDL36/2009(H1N1)	
PB1	CY068079	Yes	2	2311	H3N2	06/23/2009	IRD:Human	USA	California	08-09	A/California/VRDL361/2009(H3N2)	
PB1	CY068087	Yes	2	2311	H3N2	08/11/2009	IRD:Human	USA	California	08-09	A/California/VRDL362/2009(H3N2)	
PB1	CY074617	Yes	2	2314	H1N1	04/26/2009	IRD:Human	USA	California	08-09	A/California/VRDL366/2009(H1N1)	
PB1	CY068103	Yes	2	2312	H3N2	04/27/2009	IRD:Human	USA	California	08-09	A/California/VRDL368/2009(H3N2)	
PB1	CY074633	Yes	2	2314	H1N1	04/26/2009	IRD:Human	USA	California	08-09	A/California/VRDL371/2009(H1N1)	
PB1	CY074641	Yes	2	2314	H1N1	04/27/2009	IRD:Human	USA	California	08-09	A/California/VRDL377/2009(H1N1)	
PB1	CY054897	Yes	2	2303	H1N1	07/02/2009	IRD:Human	USA	California	08-09	A/California/VRDL38/2009(H1N1)	
PB1	CY072204	Yes	2	2311	H3N2	04/26/2009	IRD:Human	USA	California	08-09	A/California/VRDL385/2009(H3N2)	
PB1	CY068135	Yes	2	2311	H3N2	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL396/2009(H3N2)	
PB1	CY054921	Yes	2	2303	H1N1	07/11/2009	IRD:Human	USA	California	08-09	A/California/VRDL41/2009(H1N1)	
PB1	CY054937	Yes	2	2303	H1N1	07/01/2009	IRD:Human	USA	California	08-09	A/California/VRDL45/2009(H1N1)	
PB1	CY066485	Yes	2	2303	H1N1	02/04/2010	IRD:Human	USA	California	09-10	A/California/VRDL5/2010(H1N1)	
PB1	CY055009	Yes	2	2299	H1N1	08/10/2009	IRD:Human	USA	California	08-09	A/California/VRDL64/2009(H1N1)	
PB1	CY055049	Yes	2	2303	H1N1	08/27/2009	IRD:Human	USA	California	08-09	A/California/VRDL70/2009(H1N1)	
PB1	CY055057	Yes	2	2303	H1N1	08/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL71/2009(H1N1)	
PB1	CY055508	Yes	2	2299	H1N1	09/19/2009	IRD:Human	USA	California	08-09	A/California/VRDL75/2009(H1N1)	
PB1	CY055516	Yes	2	2303	H1N1	09/21/2009	IRD:Human	USA	California	08-09	A/California/VRDL76/2009(H1N1)	
PB1	CY055524	Yes	2	2299	H1N1	09/22/2009	IRD:Human	USA	California	08-09	A/California/VRDL78/2009(H1N1)	
PB1	CY062200	Yes	2	2303	H1N1	10/01/2009	IRD:Human	USA	California	09-10	A/California/VRDL79/2009(H1N1)	
PB1	CY066501	Yes	2	2303	H1N1	02/13/2010	IRD:Human	USA	California	09-10	A/California/VRDL8/2010(H1N1)	
PB1	CY062216	Yes	2	2303	H1N1	10/01/2009	IRD:Human	USA	California	09-10	A/California/VRDL81/2009(H1N1)	
PB1	CY063089	Yes	2	2303	H1N1	10/17/2009	IRD:Human	USA	California	09-10	A/California/VRDL89/2009(H1N1)	
PB1	CY063105	Yes	2	2303	H1N1	10/17/2009	IRD:Human	USA	California	09-10	A/California/VRDL91/2009(H1N1)	
PB1	CY063113	Yes	2	2303	H1N1	10/17/2009	IRD:Human	USA	California	09-10	A/California/VRDL92/2009(H1N1)	
PB1	CY063129	Yes	2	2303	H1N1	10/29/2009	IRD:Human	USA	California	09-10	A/California/VRDL96/2009(H1N1)	
PB1	CY063145	Yes	2	2303	H1N1	10/29/2009	IRD:Human	USA	California	09-10	A/California/VRDL98/2009(H1N1)	
PB1	CY071496	Yes	2	2274	H1N1	08/05/2009	IRD:Human	USA	California	08-09	A/California/WR1316P/2009(H1N1)	
PB1	CY071504	Yes	2	2274	H1N1	08/10/2009	IRD:Human	USA	California	08-09	A/California/WR1317P/2009(H1N1)	
PB1	CY069523	Yes	2	2302	H1N1	02/2009	IRD:Human	USA	California	08-09	A/California/WRAIR1243P/2009(H1N1)	
PB1	CY083190*	Yes	2	2277	H1N1	08/10/2009	IRD:Human	USA	California	08-09	A/California/WRAIR1502P/2009	
PB1	CY009602	No	2	2301	H1N1	1946	IRD:Human	Unknown	-N/A-	-N/A-	A/Cam/46(H1N1)	
PB1	CY081532	Yes	2	2299	H1N1	10/14/2009	IRD:Human	Cambodia	-N/A-	-N/A-	A/Cambodia/NHRCC00006/2009(H1N1)	
PB1	CY081444	Yes	2	2171	H3N2	10/14/2009	IRD:Human	Cambodia	-N/A-	-N/A-	A/Cambodia/NHRCC00007/2009(H3N2)	
